Test-Train Split (%),Max_depth,Min_Sample_Split,Time taken to train classifier (sec),Memory used (MB),CPU used,Accuracy Score,Precision Score,F1-Score,Recall Score
30.0,8,5,0.0027060508728027344,0.0,0.0,0.9555555555555556,0.9555555555555556,0.9555555555555556,0.9555555555555556
30.0,8,6,0.002599954605102539,0.0,78.2,0.9555555555555556,0.9555555555555556,0.9555555555555556,0.9555555555555556
30.0,8,7,0.0026998519897460938,0.0,0.0,0.9555555555555556,0.9555555555555556,0.9555555555555556,0.9555555555555556
30.0,8,8,0.002657651901245117,0.0,0.0,0.9555555555555556,0.9555555555555556,0.9555555555555556,0.9555555555555556
30.0,8,9,0.002680540084838867,0.0,0.0,0.9555555555555556,0.9555555555555556,0.9555555555555556,0.9555555555555556
30.0,8,10,0.0036182403564453125,0.0,0.0,0.9555555555555556,0.9555555555555556,0.9555555555555556,0.9555555555555556
30.0,9,2,0.0027451515197753906,0.0,0.0,0.9555555555555556,0.9555555555555556,0.9555555555555556,0.9555555555555556
30.0,9,3,0.00276947021484375,0.0,0.0,0.9555555555555556,0.9555555555555556,0.9555555555555556,0.9555555555555556
30.0,9,4,0.0027353763580322266,0.0,0.0,0.9555555555555556,0.9555555555555556,0.9555555555555556,0.9555555555555556
30.0,9,5,0.0027539730072021484,0.0,0.0,0.9555555555555556,0.9555555555555556,0.9555555555555556,0.9555555555555556
30.0,9,6,0.002632617950439453,0.0,0.0,0.9555555555555556,0.9555555555555556,0.9555555555555556,0.9555555555555556
30.0,9,7,0.003794431686401367,0.0,0.0,0.9555555555555556,0.9555555555555556,0.9555555555555556,0.9555555555555556
30.0,9,8,0.004447221755981445,0.0,0.0,0.9555555555555556,0.9555555555555556,0.9555555555555556,0.9555555555555556
30.0,9,9,0.002621889114379883,0.0,77.8,0.9555555555555556,0.9555555555555556,0.9555555555555556,0.9555555555555556
30.0,9,10,0.0025899410247802734,0.0,0.0,0.9555555555555556,0.9555555555555556,0.9555555555555556,0.9555555555555556
30.0,10,2,0.0029268264770507812,0.0,0.0,0.9555555555555556,0.9555555555555556,0.9555555555555556,0.9555555555555556
30.0,10,3,0.002851247787475586,0.0,0.0,0.9555555555555556,0.9555555555555556,0.9555555555555556,0.9555555555555556
30.0,10,4,0.002961397171020508,0.0,0.0,0.9555555555555556,0.9555555555555556,0.9555555555555556,0.9555555555555556
30.0,10,5,0.0026102066040039062,0.0,0.0,0.9555555555555556,0.9555555555555556,0.9555555555555556,0.9555555555555556
30.0,10,6,0.0025784969329833984,0.0,0.0,0.9555555555555556,0.9555555555555556,0.9555555555555556,0.9555555555555556
30.0,10,7,0.0026438236236572266,0.0,0.0,0.9555555555555556,0.9555555555555556,0.9555555555555556,0.9555555555555556
30.0,10,8,0.002653360366821289,0.0,0.0,0.9555555555555556,0.9555555555555556,0.9555555555555556,0.9555555555555556
30.0,10,9,0.00258636474609375,0.0,0.0,0.9555555555555556,0.9555555555555556,0.9555555555555556,0.9555555555555556
30.0,10,10,0.0028028488159179688,0.0,0.0,0.9555555555555556,0.9555555555555556,0.9555555555555556,0.9555555555555556
40.0,2,2,0.0014688968658447266,0.0,0.0,0.9666666666666667,0.9693333333333333,0.9660790598290598,0.9666666666666667
40.0,2,3,0.001425027847290039,0.0,0.0,0.9666666666666667,0.9693333333333333,0.9660790598290598,0.9666666666666667
40.0,2,4,0.0014367103576660156,0.0,0.0,0.9666666666666667,0.9693333333333333,0.9660790598290598,0.9666666666666667
40.0,2,5,0.0014123916625976562,0.0,85.8,0.9666666666666667,0.9693333333333333,0.9660790598290598,0.9666666666666667
40.0,2,6,0.0014178752899169922,0.0,0.0,0.9666666666666667,0.9693333333333333,0.9660790598290598,0.9666666666666667
40.0,2,7,0.0013933181762695312,0.0,0.0,0.9666666666666667,0.9693333333333333,0.9660790598290598,0.9666666666666667
40.0,2,8,0.0014216899871826172,0.0,0.0,0.9666666666666667,0.9693333333333333,0.9660790598290598,0.9666666666666667
40.0,2,9,0.0014023780822753906,0.0,0.0,0.9666666666666667,0.9693333333333333,0.9660790598290598,0.9666666666666667
40.0,2,10,0.001415252685546875,0.0,85.9,0.9666666666666667,0.9693333333333333,0.9660790598290598,0.9666666666666667
40.0,3,2,0.0021648406982421875,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,3,3,0.0021696090698242188,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,3,4,0.0021772384643554688,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,3,5,0.0021638870239257812,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,3,6,0.0021529197692871094,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,3,7,0.002137899398803711,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,3,8,0.002200603485107422,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,3,9,0.0021715164184570312,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,3,10,0.002192974090576172,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,4,2,0.0023250579833984375,0.0,0.0,0.9666666666666667,0.9693333333333333,0.9660790598290598,0.9666666666666667
40.0,4,3,0.0022737979888916016,0.0,79.9,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,4,4,0.003840208053588867,0.0,71.6,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,4,5,0.002322673797607422,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,4,6,0.002136707305908203,0.0,81.3,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,4,7,0.0060312747955322266,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,4,8,0.0027670860290527344,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,4,9,0.002177715301513672,0.0,80.9,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,4,10,0.0021514892578125,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,5,2,0.0023293495178222656,0.0,80.4,0.9666666666666667,0.9693333333333333,0.9660790598290598,0.9666666666666667
40.0,5,3,0.002287626266479492,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,5,4,0.002275228500366211,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,5,5,0.0022029876708984375,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,5,6,0.002493143081665039,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,5,7,0.0021867752075195312,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,5,8,0.0021724700927734375,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,5,9,0.0021560192108154297,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,5,10,0.0021333694458007812,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,6,2,0.002346515655517578,0.0,0.0,0.9666666666666667,0.9693333333333333,0.9660790598290598,0.9666666666666667
40.0,6,3,0.002279043197631836,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,6,4,0.008102893829345703,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,6,5,0.0022377967834472656,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,6,6,0.002222299575805664,0.0,80.7,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,6,7,0.0022470951080322266,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,6,8,0.0022165775299072266,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,6,9,0.0021500587463378906,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,6,10,0.003618001937866211,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,7,2,0.0025587081909179688,0.0,78.9,0.9666666666666667,0.9693333333333333,0.9660790598290598,0.9666666666666667
40.0,7,3,0.0022766590118408203,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,7,4,0.0023050308227539062,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,7,5,0.0021524429321289062,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,7,6,0.004105567932128906,0.0,69.5,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,7,7,0.0022187232971191406,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,7,8,0.005033969879150391,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,7,9,0.0024657249450683594,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,7,10,0.002233743667602539,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,8,2,0.002369403839111328,0.0,0.0,0.9666666666666667,0.9693333333333333,0.9660790598290598,0.9666666666666667
40.0,8,3,0.002317190170288086,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,8,4,0.0023288726806640625,0.0,79.6,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,8,5,0.0022156238555908203,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,8,6,0.003125905990600586,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,8,7,0.00214385986328125,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,8,8,0.0021317005157470703,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,8,9,0.0021820068359375,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,8,10,0.0021371841430664062,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,9,2,0.0023202896118164062,0.0,0.0,0.9666666666666667,0.9693333333333333,0.9660790598290598,0.9666666666666667
40.0,9,3,0.002228260040283203,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,9,4,0.0022630691528320312,0.0,80.1,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,9,5,0.0021898746490478516,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,9,6,0.0021343231201171875,0.0,81.4,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,9,7,0.0021355152130126953,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,9,8,0.0021669864654541016,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,9,9,0.0021843910217285156,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,9,10,0.0021331310272216797,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,10,2,0.0022950172424316406,0.0,0.0,0.9666666666666667,0.9693333333333333,0.9660790598290598,0.9666666666666667
40.0,10,3,0.0023162364959716797,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,10,4,0.002489328384399414,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,10,5,0.0022258758544921875,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,10,6,0.003003358840942383,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,10,7,0.003015279769897461,0.0,76.1,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,10,8,0.0021588802337646484,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,10,9,0.002182483673095703,0.0,81.1,0.95,0.9557692307692308,0.948530612244898,0.95
40.0,10,10,0.0021288394927978516,0.0,0.0,0.95,0.9557692307692308,0.948530612244898,0.95
50.0,2,2,0.001291513442993164,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,2,3,0.0012524127960205078,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,2,4,0.0012881755828857422,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,2,5,0.0018317699432373047,0.0,83.2,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,2,6,0.0021359920501708984,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,2,7,0.001295328140258789,0.0,86.8,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,2,8,0.0012764930725097656,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,2,9,0.0012652873992919922,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,2,10,0.001268148422241211,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,3,2,0.0019676685333251953,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,3,3,0.0019214153289794922,0.0,82.6,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,3,4,0.0019185543060302734,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,3,5,0.0019404888153076172,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,3,6,0.0018947124481201172,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,3,7,0.0019159317016601562,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,3,8,0.0019490718841552734,0.0,83.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,3,9,0.001916646957397461,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,3,10,0.0019478797912597656,0.0,82.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,4,2,0.002021312713623047,0.0,0.0,0.9466666666666667,0.9529411764705882,0.947076023391813,0.9466666666666667
50.0,4,3,0.001995086669921875,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,4,4,0.0019207000732421875,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,4,5,0.0019021034240722656,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,4,6,0.0019354820251464844,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,4,7,0.001917123794555664,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,4,8,0.001924753189086914,0.0,83.1,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,4,9,0.0036995410919189453,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,4,10,0.0034940242767333984,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,5,2,0.004402637481689453,0.0,68.7,0.9466666666666667,0.9529411764705882,0.947076023391813,0.9466666666666667
50.0,5,3,0.0035903453826904297,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,5,4,0.002847909927368164,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,5,5,0.0019423961639404297,0.0,82.1,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,5,6,0.0036606788635253906,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,5,7,0.0019004344940185547,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,5,8,0.0018968582153320312,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,5,9,0.001972198486328125,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,5,10,0.003929853439331055,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,6,2,0.0020568370819091797,0.0,0.0,0.9466666666666667,0.9529411764705882,0.947076023391813,0.9466666666666667
50.0,6,3,0.001979827880859375,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,6,4,0.0019135475158691406,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,6,5,0.0019011497497558594,0.0,82.5,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,6,6,0.001922607421875,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,6,7,0.0018894672393798828,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,6,8,0.0019528865814208984,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,6,9,0.0019447803497314453,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,6,10,0.0019063949584960938,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,7,2,0.0020422935485839844,0.0,0.0,0.9466666666666667,0.9529411764705882,0.947076023391813,0.9466666666666667
50.0,7,3,0.002913951873779297,0.0,76.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,7,4,0.0018999576568603516,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,7,5,0.0018901824951171875,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,7,6,0.0019524097442626953,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,7,7,0.0019161701202392578,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,7,8,0.0019135475158691406,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,7,9,0.0019495487213134766,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,7,10,0.006212472915649414,0.0,60.7,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,8,2,0.004426002502441406,0.0,0.0,0.9466666666666667,0.9529411764705882,0.947076023391813,0.9466666666666667
50.0,8,3,0.00372314453125,0.0,72.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,8,4,0.0032439231872558594,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,8,5,0.003510713577270508,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,8,6,0.0019927024841308594,0.0,82.6,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,8,7,0.0019545555114746094,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,8,8,0.002834796905517578,0.0,77.1,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,8,9,0.0019252300262451172,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,8,10,0.0019335746765136719,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,9,2,0.0021038055419921875,0.0,0.0,0.9466666666666667,0.9529411764705882,0.947076023391813,0.9466666666666667
50.0,9,3,0.001983165740966797,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,9,4,0.0019376277923583984,0.0,82.2,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,9,5,0.0019795894622802734,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,9,6,0.0019350051879882812,0.0,82.3,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,9,7,0.0019812583923339844,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,9,8,0.0019600391387939453,0.0,82.1,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,9,9,0.0019156932830810547,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,9,10,0.001972198486328125,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,10,2,0.002024412155151367,0.0,0.0,0.9466666666666667,0.9529411764705882,0.947076023391813,0.9466666666666667
50.0,10,3,0.0019767284393310547,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,10,4,0.0019419193267822266,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,10,5,0.0019495487213134766,0.0,82.1,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,10,6,0.0019350051879882812,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,10,7,0.0019457340240478516,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,10,8,0.003650665283203125,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,10,9,0.001986980438232422,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
50.0,10,10,0.0019898414611816406,0.0,0.0,0.9333333333333333,0.9428571428571427,0.9337202587202588,0.9333333333333333
